"","married-slope_2022","married-slope_2023","married-acc_2022","married-acc_2023","married-steady_slope","married-val_2022","unmarried-slope_2022","unmarried-slope_2023","unmarried-acc_2022","unmarried-acc_2023","unmarried-steady_slope","unmarried-val_2022"
"Mineral County, Colorado","","","","","",586.0,0.0,0.0,0.0,0.0,0.0,177.0
"Mineral County, Montana",0.0,0.0,0.0,0.0,0.0,2839.0,0.0,0.0,0.0,0.0,0.0,806.0
"Mineral County, Nevada","","","","","",1873.0,-15168356326696.816,-15175857986601.217,-7501659904.400238,-7501659904.400238,1.0,946.0
"Mineral County, West Virginia","","","","","",16390.0,-73681706.43044989,-73681706.43044989,0.0,0.0,1.0,4491.0
"Mingo County, West Virginia",-58155703.79613544,-58155703.79613544,0.0,0.0,1.0,14170.0,-23647087.430166144,-23647087.430166144,0.0,0.0,1.0,3083.0
"Minidoka County, Idaho",0.0,0.0,0.0,0.0,0.0,14759.0,0.0,0.0,0.0,0.0,0.0,2537.0
"Minnehaha County, South Dakota",0.0,0.0,0.0,0.0,0.0,117905.0,0.0,0.0,0.0,0.0,0.0,39735.0
"Missaukee County, Michigan",-1350570212154.2012,-1351238149944.5845,-667937790.3832853,-667937790.3832853,1.0,10012.0,0.0,0.0,0.0,0.0,0.0,2147.0
"Mississippi County, Arkansas",-220243785102744.84,-220352708834249.66,-108923731504.81985,-108923731504.81985,1.0,20308.0,0.0,0.0,0.0,0.0,0.0,6186.0
"Mississippi County, Missouri","","","","","",5974.0,-20657035820151.734,-20667251960517.78,-10216140366.04978,-10216140366.04978,1.0,1761.0
"Missoula County, Montana",0.0,0.0,0.0,0.0,0.0,64085.0,0.0,0.0,0.0,0.0,0.0,31923.0
"Mitchell County, Georgia",-118133374314228.55,-118191798337133.7,-58424022905.15797,-58424022905.15797,1.0,8680.0,0.0,0.0,0.0,0.0,0.0,3696.0
"Mitchell County, Iowa","","","","","",7206.0,0.0,0.0,0.0,0.0,0.0,1729.0
"Mitchell County, Kansas",-37494072581622.81,-37512615644225.0,-18543062602.18778,-18543062602.18778,1.0,3967.0,0.0,0.0,0.0,0.0,0.0,1170.0
"Mitchell County, North Carolina",-8330679.609120385,-8330679.609120385,0.0,0.0,1.0,9094.0,0.0,0.0,0.0,0.0,0.0,2764.0
"Mitchell County, Texas",-29672815662639.523,-29687490645657.645,-14674983018.12067,-14674983018.12067,1.0,4129.0,0.0,0.0,0.0,0.0,0.0,1696.0
"Mobile County, Alabama","","","","","",219367.0,0.0,0.0,0.0,0.0,0.0,68364.0
"Moca Municipio, Puerto Rico",-36555300434672.63,-36573379218270.39,-18078783597.761417,-18078783597.761417,1.0,20427.0,0.0,0.0,0.0,0.0,0.0,4234.0
"Modoc County, California",-13468136.153151251,-13468136.153151251,0.0,0.0,1.0,5205.0,-40338870.942056306,-40338870.942056306,0.0,0.0,1.0,1325.0
"Moffat County, Colorado",-36827476.58751305,-36827476.58751305,0.0,0.0,1.0,7301.0,0.0,0.0,0.0,0.0,0.0,2162.0
"Mohave County, Arizona",-162472686467023.75,-162553038933130.1,-80352466106.34245,-80352466106.34245,1.0,117009.0,0.0,0.0,0.0,0.0,0.0,43334.0
"Moniteau County, Missouri",-72380632.11983883,-72380632.11983883,0.0,0.0,1.0,9719.0,0.0,0.0,0.0,0.0,0.0,2278.0
"Monmouth County, New Jersey",0.0,0.0,0.0,0.0,0.0,443089.0,0.0,0.0,0.0,0.0,0.0,94947.0
"Mono County, California",0.0,0.0,0.0,0.0,0.0,8689.0,-97818056.08247928,-97818056.08247928,0.0,0.0,1.0,2669.0
"Monona County, Iowa",-25885316.75948941,-25885316.75948941,0.0,0.0,1.0,5213.0,0.0,0.0,0.0,0.0,0.0,1748.0
"Monongalia County, West Virginia",0.0,0.0,0.0,0.0,0.0,53929.0,0.0,0.0,0.0,0.0,0.0,30606.0
"Monroe County, Alabama","","","","","",10135.0,0.0,0.0,0.0,0.0,0.0,3437.0
"Monroe County, Arkansas",-55710204490925.54,-55737756520841.92,-27552029916.38302,-27552029916.38302,1.0,3179.0,0.0,0.0,0.0,0.0,0.0,1322.0
"Monroe County, Florida",0.0,0.0,0.0,0.0,0.0,46227.0,0.0,0.0,0.0,0.0,0.0,19378.0
"Monroe County, Georgia",0.0,0.0,0.0,0.0,0.0,18653.0,0.0,0.0,0.0,0.0,0.0,3783.0
"Monroe County, Illinois",0.0,0.0,0.0,0.0,0.0,25304.0,0.0,0.0,0.0,0.0,0.0,4255.0
"Monroe County, Indiana",0.0,0.0,0.0,0.0,0.0,63522.0,0.0,0.0,0.0,0.0,0.0,41161.0
"Monroe County, Iowa","","","","","",4731.0,0.0,0.0,0.0,0.0,0.0,1437.0
"Monroe County, Kentucky",0.0,0.0,0.0,0.0,0.0,6971.0,-4864830.525900516,-4864830.525900516,0.0,0.0,1.0,1765.0
"Monroe County, Michigan","","","","","",97184.0,0.0,0.0,0.0,0.0,0.0,27142.0
"Monroe County, Mississippi",-43339693.925269544,-43339693.925269544,0.0,0.0,1.0,20654.0,0.0,0.0,0.0,0.0,0.0,4963.0
"Monroe County, Missouri",-7297777092927.822,-7301386280411.961,-3609187484.1388335,-3609187484.1388335,1.0,5395.0,0.0,0.0,0.0,0.0,0.0,1413.0
"Monroe County, New York",-476158121124045.75,-476393609809072.44,-235488685026.7293,-235488685026.7293,1.0,390925.0,0.0,0.0,0.0,0.0,0.0,162898.0
"Monroe County, Ohio",-15625934907305.814,-15633662867200.625,-7727959894.810389,-7727959894.810389,1.0,8808.0,0.0,0.0,0.0,0.0,0.0,2233.0
"Monroe County, Pennsylvania","","","","","",106401.0,0.0,0.0,0.0,0.0,0.0,21696.0
"Monroe County, Tennessee",-101762346.67995349,-101762346.67995349,0.0,0.0,1.0,29686.0,0.0,0.0,0.0,0.0,0.0,7651.0
"Monroe County, West Virginia",-20716992.99311781,-20716992.99311781,0.0,0.0,1.0,7343.0,-17408905.466449715,-17408905.466449715,0.0,0.0,1.0,1725.0
"Monroe County, Wisconsin",-64263903450481.51,-64295685796401.625,-31782345920.1196,-31782345920.1196,1.0,28383.0,0.0,0.0,0.0,0.0,0.0,8194.0
"Montague County, Texas","","","","","",13385.0,0.0,0.0,0.0,0.0,0.0,3034.0
"Montcalm County, Michigan",0.0,0.0,0.0,0.0,0.0,41519.0,0.0,0.0,0.0,0.0,0.0,9487.0
"Monterey County, California",0.0,0.0,0.0,0.0,0.0,262714.0,0.0,0.0,0.0,0.0,0.0,48158.0
"Montezuma County, Colorado","","","","","",15897.0,0.0,0.0,0.0,0.0,0.0,4397.0
"Montgomery County, Alabama","","","","","",100252.0,0.0,0.0,0.0,0.0,0.0,42898.0
"Montgomery County, Arkansas",-3042384.9075100897,-3042384.9075100897,0.0,0.0,1.0,5643.0,-25522563.63646636,-25522563.63646636,0.0,0.0,1.0,1338.0
"Montgomery County, Georgia",0.0,0.0,0.0,0.0,0.0,4814.0,-17538318.484955415,-17538318.484955415,0.0,0.0,1.0,984.0
"Montgomery County, Illinois","","","","","",16320.0,0.0,0.0,0.0,0.0,0.0,5219.0
"Montgomery County, Indiana",-12131752422944.652,-12137752300502.982,-5999877558.331059,-5999877558.331059,1.0,23295.0,0.0,0.0,0.0,0.0,0.0,7148.0
"Montgomery County, Iowa",-3781654541639.734,-3783524796111.366,-1870254471.6323345,-1870254471.6323345,1.0,5892.0,"","","","","",1840.0
"Montgomery County, Kansas",-16994836.20523844,-16994836.20523844,0.0,0.0,1.0,17423.0,0.0,0.0,0.0,0.0,0.0,5657.0
"Montgomery County, Kentucky",0.0,0.0,0.0,0.0,0.0,16534.0,0.0,0.0,0.0,0.0,0.0,4154.0
"Montgomery County, Maryland",0.0,0.0,0.0,0.0,0.0,700740.0,0.0,0.0,0.0,0.0,0.0,150730.0
"Montgomery County, Mississippi",-18017769.277777154,-18017769.277777154,0.0,0.0,1.0,3981.0,0.0,0.0,0.0,0.0,0.0,1732.0
"Montgomery County, Missouri",-33605017118659.324,-33621636810607.227,-16619691947.903122,-16619691947.903122,1.0,7034.0,0.0,0.0,0.0,0.0,0.0,1858.0
"Montgomery County, New York",-151540989444886.34,-151615935532643.47,-74946087757.11528,-74946087757.11528,1.0,26267.0,0.0,0.0,0.0,0.0,0.0,9374.0
"Montgomery County, North Carolina",-86795472.48633139,-86795472.48633139,0.0,0.0,1.0,15011.0,-42090510.899735026,-42090510.899735026,0.0,0.0,1.0,3339.0
"Montgomery County, Ohio","","","","","",268509.0,0.0,0.0,0.0,0.0,0.0,116041.0
"Montgomery County, Pennsylvania",0.0,0.0,0.0,0.0,0.0,572395.0,0.0,0.0,0.0,0.0,0.0,129019.0
"Montgomery County, Tennessee",0.0,0.0,0.0,0.0,0.0,135195.0,0.0,0.0,0.0,0.0,0.0,31124.0
"Montgomery County, Texas",0.0,0.0,0.0,0.0,0.0,456527.0,0.0,0.0,0.0,0.0,0.0,70625.0
"Montgomery County, Virginia",0.0,0.0,0.0,0.0,0.0,47247.0,0.0,0.0,0.0,0.0,0.0,30970.0
"Montmorency County, Michigan","","","","","",5586.0,0.0,0.0,0.0,0.0,0.0,2061.0
"Montour County, Pennsylvania",-72547503462956.02,-72583382544787.34,-35879081831.333755,-35879081831.333755,1.0,11648.0,0.0,0.0,0.0,0.0,0.0,2877.0
"Montrose County, Colorado",-62753664525283.984,-62784699967680.27,-31035442396.28296,-31035442396.28296,1.0,27222.0,0.0,0.0,0.0,0.0,0.0,6032.0
"Moody County, South Dakota","","","","","",3917.0,0.0,0.0,0.0,0.0,0.0,908.0
"Moore County, North Carolina",0.0,0.0,0.0,0.0,0.0,66973.0,0.0,0.0,0.0,0.0,0.0,16526.0
"Moore County, Tennessee",0.0,0.0,0.0,0.0,0.0,4691.0,0.0,0.0,0.0,0.0,0.0,927.0
"Moore County, Texas",-147865028.4787399,-147865028.4787399,0.0,0.0,1.0,13725.0,0.0,0.0,0.0,0.0,0.0,2162.0
"Mora County, New Mexico",-18236005.840287603,-18236005.840287603,0.0,0.0,1.0,1901.0,0.0,0.0,0.0,0.0,0.0,903.0
"Morehouse Parish, Louisiana",-13997511.164108723,-13997511.164108723,0.0,0.0,1.0,12391.0,0.0,0.0,0.0,0.0,0.0,4268.0
"Morgan County, Alabama","","","","","",74756.0,0.0,0.0,0.0,0.0,0.0,18600.0
"Morgan County, Colorado",0.0,0.0,0.0,0.0,0.0,18802.0,0.0,0.0,0.0,0.0,0.0,4165.0
"Morgan County, Georgia",0.0,0.0,0.0,0.0,0.0,14080.0,0.0,0.0,0.0,0.0,0.0,2429.0
"Morgan County, Illinois",-17132381.185559053,-17132381.185559053,0.0,0.0,1.0,16839.0,0.0,0.0,0.0,0.0,0.0,6243.0
"Morgan County, Indiana",-105959782392157.39,-106012185845368.16,-52403453210.76076,-52403453210.76076,1.0,47989.0,0.0,0.0,0.0,0.0,0.0,9188.0
"Morgan County, Kentucky",-78911860543789.05,-78950887181051.06,-39026637262.0126,-39026637262.0126,1.0,8079.0,0.0,0.0,0.0,0.0,0.0,1776.0
"Morgan County, Missouri",-107866331005508.19,-107919677361099.44,-53346355591.25065,-53346355591.25065,1.0,13882.0,0.0,0.0,0.0,0.0,0.0,3007.0
"Morgan County, Ohio",-60393311.73405455,-60393311.73405455,0.0,0.0,1.0,8792.0,0.0,0.0,0.0,0.0,0.0,2418.0
"Morgan County, Tennessee",-123558296554359.12,-123619403525948.83,-61106971589.69325,-61106971589.69325,1.0,11899.0,0.0,0.0,0.0,0.0,0.0,2624.0
"Morgan County, Utah",0.0,0.0,0.0,0.0,0.0,10965.0,-9268063307128.664,-9272646919051.082,-4583611922.417827,-4583611922.417827,1.0,413.0
"Morgan County, West Virginia",0.0,0.0,0.0,0.0,0.0,10610.0,-72343853.43750308,-72343853.43750308,0.0,0.0,1.0,2703.0
"Morovis Municipio, Puerto Rico",-55636826.901706785,-55636826.901706785,0.0,0.0,1.0,12354.0,0.0,0.0,0.0,0.0,0.0,2986.0
"Morrill County, Nebraska","","","","","",2984.0,0.0,0.0,0.0,0.0,0.0,788.0
"Morris County, Kansas",-27153115.82061149,-27153115.82061149,0.0,0.0,1.0,3476.0,-22841404958509.438,-22852701400130.855,-11296441621.419456,-11296441621.419456,1.0,907.0
"Morris County, New Jersey",-1206873359443830.2,-1207470230541478.0,-596871097647.7897,-596871097647.7897,1.0,363285.0,0.0,0.0,0.0,0.0,0.0,68947.0
"Morris County, Texas",0.0,0.0,0.0,0.0,0.0,7270.0,0.0,0.0,0.0,0.0,0.0,2067.0
"Morrison County, Minnesota",-21244126.890920214,-21244126.890920214,0.0,0.0,1.0,21466.0,0.0,0.0,0.0,0.0,0.0,5574.0
"Morrow County, Ohio",-10916535.416551512,-10916535.416551512,0.0,0.0,1.0,22823.0,0.0,0.0,0.0,0.0,0.0,4851.0
"Morrow County, Oregon",0.0,0.0,0.0,0.0,0.0,7547.0,"","","","","",1405.0
"Morton County, Kansas",-29180922688755.004,-29195354401261.81,-14431712506.803036,-14431712506.803036,1.0,1769.0,0.0,0.0,0.0,0.0,0.0,445.0
"Morton County, North Dakota",0.0,0.0,0.0,0.0,0.0,22146.0,0.0,0.0,0.0,0.0,0.0,5729.0
"Motley County, Texas",-7692094143560.065,-7695898344422.36,-3804200862.2950053,-3804200862.2950053,1.0,722.0,-890502.6973584335,-890502.6973584335,0.0,0.0,1.0,177.0
"Moultrie County, Illinois",-25915131.206238862,-25915131.206238862,0.0,0.0,1.0,9965.0,0.0,0.0,0.0,0.0,0.0,2078.0
"Mountrail County, North Dakota",0.0,0.0,0.0,0.0,0.0,5738.0,0.0,0.0,0.0,0.0,0.0,1533.0
"Mower County, Minnesota",0.0,0.0,0.0,0.0,0.0,24377.0,"","","","","",6562.0
"Muhlenberg County, Kentucky","","","","","",19963.0,0.0,0.0,0.0,0.0,0.0,4714.0
"Multnomah County, Oregon",0.0,0.0,0.0,0.0,0.0,409334.0,0.0,0.0,0.0,0.0,0.0,234454.0
"Murray County, Georgia","","","","","",26705.0,"","","","","",4803.0
"Murray County, Minnesota",-22647621721928.73,-22658822326143.336,-11200604214.60414,-11200604214.60414,1.0,5515.0,0.0,0.0,0.0,0.0,0.0,1525.0
"Murray County, Oklahoma",-112670285338540.14,-112726007537026.06,-55722198485.92493,-55722198485.92493,1.0,8289.0,0.0,0.0,0.0,0.0,0.0,2058.0
"Muscatine County, Iowa",-93927439.82731447,-93927439.82731447,0.0,0.0,1.0,25398.0,0.0,0.0,0.0,0.0,0.0,6870.0
"Muscogee County, Georgia",0.0,0.0,0.0,0.0,0.0,92944.0,0.0,0.0,0.0,0.0,0.0,37534.0
"Muskegon County, Michigan","","","","","",97531.0,0.0,0.0,0.0,0.0,0.0,27668.0
"Muskingum County, Ohio",-2046447.076806939,-2046447.076806939,0.0,0.0,1.0,46745.0,0.0,0.0,0.0,0.0,0.0,14858.0
"Muskogee County, Oklahoma",-62460359.55644878,-62460359.55644878,0.0,0.0,1.0,35294.0,-115332942303640.72,-115389981345333.9,-57039041693.19537,-57039041693.19537,1.0,10514.0
"Musselshell County, Montana",-3631852.195852871,-3631852.195852871,0.0,0.0,1.0,3227.0,0.0,0.0,0.0,0.0,0.0,952.0
"Nacogdoches County, Texas",0.0,0.0,0.0,0.0,0.0,33448.0,0.0,0.0,0.0,0.0,0.0,12243.0
"Naguabo Municipio, Puerto Rico",-119659543.93235306,-119659543.93235306,0.0,0.0,1.0,8677.0,0.0,0.0,0.0,0.0,0.0,3551.0
"Nance County, Nebraska",-13374991.704296865,-13374991.704296865,0.0,0.0,1.0,2241.0,0.0,0.0,0.0,0.0,0.0,556.0
"Nantucket County, Massachusetts",0.0,0.0,0.0,0.0,0.0,9483.0,0.0,0.0,0.0,0.0,0.0,2127.0
"Napa County, California",0.0,0.0,0.0,0.0,0.0,85703.0,0.0,0.0,0.0,0.0,0.0,21021.0
"Naranjito Municipio, Puerto Rico",-23576723.297664035,-23576723.297664035,0.0,0.0,1.0,12454.0,0.0,0.0,0.0,0.0,0.0,3070.0
"Nash County, North Carolina",-69641128.30812,-69641128.30812,0.0,0.0,1.0,49766.0,0.0,0.0,0.0,0.0,0.0,14909.0
"Nassau County, Florida",0.0,0.0,0.0,0.0,0.0,60998.0,0.0,0.0,0.0,0.0,0.0,12351.0
"Nassau County, New York",0.0,0.0,0.0,0.0,0.0,983645.0,0.0,0.0,0.0,0.0,0.0,129336.0
"Natchitoches Parish, Louisiana",-28887014.184940033,-28887014.184940033,0.0,0.0,1.0,17209.0,0.0,0.0,0.0,0.0,0.0,7999.0
"Natrona County, Wyoming",0.0,0.0,0.0,0.0,0.0,48277.0,0.0,0.0,0.0,0.0,0.0,14997.0
"Naugatuck Valley Planning Region, Connecticut","","","","","",263105.0,"","","","","",75406.0
"Navajo County, Arizona",-20013961162406.324,-20023859263871.414,-9898101465.087675,-9898101465.087675,1.0,58491.0,0.0,0.0,0.0,0.0,0.0,12686.0
"Navarro County, Texas",0.0,0.0,0.0,0.0,0.0,32956.0,0.0,0.0,0.0,0.0,0.0,6132.0
"Nelson County, Kentucky",0.0,0.0,0.0,0.0,0.0,29980.0,0.0,0.0,0.0,0.0,0.0,6857.0
"Nelson County, North Dakota",0.0,0.0,0.0,0.0,0.0,2023.0,-6563887.705987858,-6563887.705987858,0.0,0.0,1.0,602.0
"Nelson County, Virginia",0.0,0.0,0.0,0.0,0.0,10294.0,0.0,0.0,0.0,0.0,0.0,2631.0
"Nemaha County, Kansas",-2343067.299276234,-2343067.299276234,0.0,0.0,1.0,6961.0,0.0,0.0,0.0,0.0,0.0,1510.0
"Nemaha County, Nebraska",-34084423.46294515,-34084423.46294515,0.0,0.0,1.0,3788.0,0.0,0.0,0.0,0.0,0.0,1515.0
"Neosho County, Kansas",-70286249.99580313,-70286249.99580313,0.0,0.0,1.0,8987.0,0.0,0.0,0.0,0.0,0.0,2556.0
"Neshoba County, Mississippi",-32981905.49074187,-32981905.49074187,0.0,0.0,1.0,14837.0,0.0,0.0,0.0,0.0,0.0,3938.0
"Ness County, Kansas",-6151017.807114396,-6151017.807114396,0.0,0.0,1.0,1952.0,-2457554.78527722,-2457554.78527722,0.0,0.0,1.0,441.0
"Nevada County, Arkansas",-30116870.09329529,-30116870.09329529,0.0,0.0,1.0,3751.0,"","","","","",1263.0
"Nevada County, California",0.0,0.0,0.0,0.0,0.0,62802.0,0.0,0.0,0.0,0.0,0.0,20198.0
"New Castle County, Delaware",0.0,0.0,0.0,0.0,0.0,312421.0,0.0,0.0,0.0,0.0,0.0,104480.0
"New Hanover County, North Carolina",0.0,0.0,0.0,0.0,0.0,124481.0,0.0,0.0,0.0,0.0,0.0,58389.0
"New Kent County, Virginia",0.0,0.0,0.0,0.0,0.0,17580.0,0.0,0.0,0.0,0.0,0.0,2473.0
"New Madrid County, Missouri","","","","","",8166.0,0.0,0.0,0.0,0.0,0.0,2905.0
"New York County, New York",0.0,0.0,0.0,0.0,0.0,636463.0,0.0,0.0,0.0,0.0,0.0,580781.0
"Newaygo County, Michigan","","","","","",32764.0,0.0,0.0,0.0,0.0,0.0,6939.0
"Newberry County, South Carolina",0.0,0.0,0.0,0.0,0.0,21382.0,0.0,0.0,0.0,0.0,0.0,5515.0
"Newport County, Rhode Island",-165625645156635.25,-165707556949492.12,-81911792856.89221,-81911792856.89221,1.0,50253.0,0.0,0.0,0.0,0.0,0.0,17876.0
"Newport News city, Virginia","","","","","",85830.0,0.0,0.0,0.0,0.0,0.0,38841.0
"Newton County, Arkansas",-18613851.75870493,-18613851.75870493,0.0,0.0,1.0,4751.0,0.0,0.0,0.0,0.0,0.0,1186.0
"Newton County, Georgia",0.0,0.0,0.0,0.0,0.0,65340.0,0.0,0.0,0.0,0.0,0.0,13283.0
"Newton County, Indiana",-20345920348604.38,-20355982623752.06,-10062275147.678183,-10062275147.678183,1.0,8375.0,0.0,0.0,0.0,0.0,0.0,2158.0
"Newton County, Mississippi","","","","","",12090.0,0.0,0.0,0.0,0.0,0.0,2870.0
"Newton County, Missouri",0.0,0.0,0.0,0.0,0.0,40671.0,0.0,0.0,0.0,0.0,0.0,8078.0
"Newton County, Texas","","","","","",7147.0,-29697449.90818756,-29697449.90818756,0.0,0.0,1.0,1520.0
"Nez Perce County, Idaho",0.0,0.0,0.0,0.0,0.0,23728.0,0.0,0.0,0.0,0.0,0.0,7947.0
"Niagara County, New York","","","","","",119208.0,0.0,0.0,0.0,0.0,0.0,41509.0
"Nicholas County, Kentucky",0.0,0.0,0.0,0.0,0.0,5268.0,0.0,0.0,0.0,0.0,0.0,974.0
"Nicholas County, West Virginia",-112951943155360.44,-113007804650491.67,-55861495131.237076,-55861495131.237076,1.0,16059.0,0.0,0.0,0.0,0.0,0.0,3577.0
"Nicollet County, Minnesota",0.0,0.0,0.0,0.0,0.0,19236.0,0.0,0.0,0.0,0.0,0.0,5939.0
"Niobrara County, Wyoming",-7992273.720080786,-7992273.720080786,0.0,0.0,1.0,1389.0,0.0,0.0,0.0,0.0,0.0,533.0
"Noble County, Indiana","","","","","",31345.0,0.0,0.0,0.0,0.0,0.0,6754.0
"Noble County, Ohio",-58797429.18247863,-58797429.18247863,0.0,0.0,1.0,7693.0,0.0,0.0,0.0,0.0,0.0,2123.0
"Noble County, Oklahoma",-61380345.87518406,-61380345.87518406,0.0,0.0,1.0,6987.0,"","","","","",1552.0
"Nobles County, Minnesota",-48139294.128175244,-48139294.128175244,0.0,0.0,1.0,12115.0,"","","","","",3031.0
"Nodaway County, Missouri",-24776103.91617873,-24776103.91617873,0.0,0.0,1.0,10249.0,-24486759.272120155,-24486759.272120155,0.0,0.0,1.0,5064.0
"Nolan County, Texas","","","","","",8267.0,-65842513049462.48,-65875076112296.04,-32563062833.562187,-32563062833.562187,1.0,2384.0
"Nome Census Area, Alaska",-19859476.19237741,-19859476.19237741,0.0,0.0,1.0,4271.0,"","","","","",936.0
"Norfolk County, Massachusetts",0.0,0.0,0.0,0.0,0.0,472395.0,0.0,0.0,0.0,0.0,0.0,124198.0
"Norfolk city, Virginia","","","","","",95220.0,0.0,0.0,0.0,0.0,0.0,53580.0
"Norman County, Minnesota",-5988892.607944592,-5988892.607944592,0.0,0.0,1.0,4091.0,0.0,0.0,0.0,0.0,0.0,1164.0
"North Slope Borough, Alaska",-24815236722454.566,-24827509342000.785,-12272619546.218899,-12272619546.218899,1.0,3430.0,0.0,0.0,0.0,0.0,0.0,817.0
"Northampton County, North Carolina","","","","","",8854.0,"","","","","",3031.0
"Northampton County, Pennsylvania",0.0,0.0,0.0,0.0,0.0,189563.0,0.0,0.0,0.0,0.0,0.0,51140.0
"Northampton County, Virginia","","","","","",6782.0,-34288943.64119376,-34288943.64119376,0.0,0.0,1.0,2302.0
"Northeastern Connecticut Planning Region, Connecticut",0.0,0.0,0.0,0.0,0.0,56199.0,0.0,0.0,0.0,0.0,0.0,15798.0
"Northumberland County, Pennsylvania",-41046722.41678609,-41046722.41678609,0.0,0.0,1.0,52687.0,0.0,0.0,0.0,0.0,0.0,16177.0
"Northumberland County, Virginia",-16715573.885153918,-16715573.885153918,0.0,0.0,1.0,7222.0,0.0,0.0,0.0,0.0,0.0,2367.0
"Northwest Arctic Borough, Alaska",-2709283.363458274,-2709283.363458274,0.0,0.0,1.0,3754.0,0.0,0.0,0.0,0.0,0.0,601.0
"Northwest Hills Planning Region, Connecticut",0.0,0.0,0.0,0.0,0.0,68300.0,0.0,0.0,0.0,0.0,0.0,19815.0
"Norton County, Kansas","","","","","",2951.0,-43566708988674.56,-43588255333377.17,-21546344702.60881,-21546344702.60881,1.0,910.0
"Norton city, Virginia",-12249623.046392662,-12249623.046392662,0.0,0.0,1.0,1606.0,-1242211.6036095337,-1242211.6036095337,0.0,0.0,1.0,879.0
"Nottoway County, Virginia","","","","","",7192.0,-3111978.1710787565,-3111978.1710787565,0.0,0.0,1.0,2041.0
"Nowata County, Oklahoma",-10511119.95005156,-10511119.95005156,0.0,0.0,1.0,5948.0,0.0,0.0,0.0,0.0,0.0,1387.0
"Noxubee County, Mississippi",-331989.85651396075,-331989.85651396075,0.0,0.0,1.0,4729.0,-2774600397539.338,-2775972603472.8394,-1372205933.5012574,-1372205933.5012574,1.0,1313.0
"Nuckolls County, Nebraska",-7232197469596.302,-7235774224032.305,-3576754436.002354,-3576754436.002354,1.0,2806.0,-5920680.426090235,-5920680.426090235,0.0,0.0,1.0,686.0
"Nueces County, Texas",0.0,0.0,0.0,0.0,0.0,193631.0,0.0,0.0,0.0,0.0,0.0,51370.0
"Nye County, Nevada",0.0,0.0,0.0,0.0,0.0,29657.0,0.0,0.0,0.0,0.0,0.0,11264.0
"O'Brien County, Iowa",-48480836733745.3,-48504813408687.8,-23976674942.505512,-23976674942.505512,1.0,9270.0,0.0,0.0,0.0,0.0,0.0,2690.0
"Oakland County, Michigan",0.0,0.0,0.0,0.0,0.0,801999.0,0.0,0.0,0.0,0.0,0.0,241236.0
"Obion County, Tennessee",-3496043793729.651,-3497772796594.9976,-1729002865.3464735,-1729002865.3464735,1.0,18553.0,0.0,0.0,0.0,0.0,0.0,5569.0
"Ocean County, New Jersey",0.0,0.0,0.0,0.0,0.0,435627.0,0.0,0.0,0.0,0.0,0.0,96296.0
"Oceana County, Michigan",-2760183379842.531,-2761548455698.042,-1365075855.5110614,-1365075855.5110614,1.0,16446.0,"","","","","",3325.0
"Ochiltree County, Texas",-135982545.18010345,-135982545.18010345,0.0,0.0,1.0,5750.0,0.0,0.0,0.0,0.0,0.0,1237.0
"Oconee County, Georgia",0.0,0.0,0.0,0.0,0.0,33994.0,0.0,0.0,0.0,0.0,0.0,2919.0
"Oconee County, South Carolina",0.0,0.0,0.0,0.0,0.0,49699.0,0.0,0.0,0.0,0.0,0.0,13037.0
"Oconto County, Wisconsin",-22804411.45464178,-22804411.45464178,0.0,0.0,1.0,25997.0,0.0,0.0,0.0,0.0,0.0,6670.0
"Ogemaw County, Michigan","","","","","",12183.0,0.0,0.0,0.0,0.0,0.0,3863.0
"Oglala Lakota County, South Dakota",-224429308.6824745,-224429308.6824745,0.0,0.0,1.0,3762.0,-4517353.030780447,-4517353.030780447,0.0,0.0,1.0,615.0
"Ogle County, Illinois",-10450448521442.469,-10455616893609.354,-5168372166.885983,-5168372166.885983,1.0,32963.0,0.0,0.0,0.0,0.0,0.0,8202.0
"Oglethorpe County, Georgia",-28380262.812541194,-28380262.812541194,0.0,0.0,1.0,8419.0,0.0,0.0,0.0,0.0,0.0,1652.0
"Ohio County, Indiana",-19120256.776931595,-19120256.776931595,0.0,0.0,1.0,3597.0,0.0,0.0,0.0,0.0,0.0,919.0
"Ohio County, Kentucky",-40689195.90646301,-40689195.90646301,0.0,0.0,1.0,14914.0,0.0,0.0,0.0,0.0,0.0,3481.0
"Ohio County, West Virginia",-3774489609243.069,-3776356320226.8687,-1866710983.800207,-1866710983.800207,1.0,22335.0,0.0,0.0,0.0,0.0,0.0,8958.0
"Okaloosa County, Florida",0.0,0.0,0.0,0.0,0.0,130938.0,0.0,0.0,0.0,0.0,0.0,36289.0
"Okanogan County, Washington",0.0,0.0,0.0,0.0,0.0,24765.0,0.0,0.0,0.0,0.0,0.0,6622.0
"Okeechobee County, Florida","","","","","",21671.0,0.0,0.0,0.0,0.0,0.0,6059.0
"Okfuskee County, Oklahoma",-47140502.836101755,-47140502.836101755,0.0,0.0,1.0,5762.0,-8019611.9319143295,-8019611.9319143295,0.0,0.0,1.0,1278.0
"Oklahoma County, Oklahoma",0.0,0.0,0.0,0.0,0.0,434364.0,0.0,0.0,0.0,0.0,0.0,151801.0
"Okmulgee County, Oklahoma",-118584837672642.33,-118643484971194.58,-58647298552.24692,-58647298552.24692,1.0,20174.0,0.0,0.0,0.0,0.0,0.0,5667.0
